,Ax,Az,Bx,Bz,Mx,Mz,Nx,Nz,Voltage,Uncertainty
74,4.0,0.0,200.0,0.0,92.0,0.0,112.0,0.0,0.1649650895437380,0.0000000000000000
75,4.0,0.0,208.0,0.0,96.0,0.0,116.0,0.0,0.1511349587062950,0.0000000000000000
76,4.0,0.0,216.0,0.0,100.0,0.0,120.0,0.0,0.1579139090079050,0.0000000000000000
77,4.0,0.0,224.0,0.0,104.0,0.0,124.0,0.0,0.1416015562303790,0.0000000000000000
78,4.0,0.0,232.0,0.0,108.0,0.0,128.0,0.0,0.1381320057238250,0.0000000000000000
79,4.0,0.0,220.0,0.0,100.0,0.0,124.0,0.0,0.1781226395660230,0.0000000000000000
80,4.0,0.0,236.0,0.0,108.0,0.0,132.0,0.0,0.1538200199726150,0.0000000000000000
81,4.0,0.0,244.0,0.0,112.0,0.0,136.0,0.0,0.1311286304221700,0.0000000000000000
82,4.0,0.0,252.0,0.0,116.0,0.0,140.0,0.0,0.1142439595876640,0.0000000000000000
83,4.0,0.0,260.0,0.0,120.0,0.0,144.0,0.0,0.0979358996690472,0.0000000000000000
84,4.0,0.0,268.0,0.0,124.0,0.0,148.0,0.0,0.0929395455933836,0.0000000000000000
85,4.0,0.0,276.0,0.0,128.0,0.0,152.0,0.0,0.0826892366656020,0.0000000000000000
86,4.0,0.0,264.0,0.0,120.0,0.0,148.0,0.0,0.1122524811182030,0.0000000000000000
87,4.0,0.0,272.0,0.0,124.0,0.0,152.0,0.0,0.1040537454781450,0.0000000000000000
88,4.0,0.0,280.0,0.0,128.0,0.0,156.0,0.0,0.0940104870030083,0.0000000000000000
89,8.0,0.0,20.0,0.0,12.0,0.0,16.0,0.0,10.1266506602641000,0.0000000000000000
90,8.0,0.0,28.0,0.0,16.0,0.0,20.0,0.0,1.2833447499755400,0.0000000000000000
91,8.0,0.0,36.0,0.0,20.0,0.0,24.0,0.0,0.9423029707832070,0.0000000000000000
92,8.0,0.0,44.0,0.0,24.0,0.0,28.0,0.0,0.2738155115179560,0.0000000000000000
93,8.0,0.0,52.0,0.0,28.0,0.0,32.0,0.0,0.2377300613496930,0.0000000000000000
94,8.0,0.0,60.0,0.0,32.0,0.0,36.0,0.0,0.2284313725490200,0.0000000000000000
95,8.0,0.0,48.0,0.0,24.0,0.0,32.0,0.0,0.5204177604334830,0.0000000000000000
96,8.0,0.0,64.0,0.0,32.0,0.0,40.0,0.0,0.4971118613693460,0.0000000000000000
97,8.0,0.0,72.0,0.0,36.0,0.0,44.0,0.0,0.4503142720502840,0.0000000000000000
98,8.0,0.0,80.0,0.0,40.0,0.0,48.0,0.0,0.3139384038821890,0.0000000000000000
99,8.0,0.0,88.0,0.0,44.0,0.0,52.0,0.0,0.2282172254567360,0.0000000000000000
100,8.0,0.0,96.0,0.0,48.0,0.0,56.0,0.0,0.2085552705990660,0.0000000000000000
101,8.0,0.0,104.0,0.0,52.0,0.0,60.0,0.0,0.2320804806483160,0.0000000000000000
102,8.0,0.0,92.0,0.0,44.0,0.0,56.0,0.0,0.3610714285714290,0.0000000000000000
103,8.0,0.0,108.0,0.0,52.0,0.0,64.0,0.0,0.2651275403210430,0.0000000000000000
104,8.0,0.0,116.0,0.0,56.0,0.0,68.0,0.0,0.3087973103764450,0.0000000000000000
105,8.0,0.0,124.0,0.0,60.0,0.0,72.0,0.0,0.1416459229086520,0.0000000000000000
106,8.0,0.0,132.0,0.0,64.0,0.0,76.0,0.0,0.1200179056966640,0.0000000000000000
107,8.0,0.0,140.0,0.0,68.0,0.0,80.0,0.0,0.0987781677875727,0.0000000000000000
108,8.0,0.0,148.0,0.0,72.0,0.0,84.0,0.0,0.1112914546411650,0.0000000000000000
109,8.0,0.0,136.0,0.0,64.0,0.0,80.0,0.0,0.1487919520793330,0.0000000000000000
110,8.0,0.0,152.0,0.0,72.0,0.0,88.0,0.0,0.1298037723541880,0.0000000000000000
111,8.0,0.0,160.0,0.0,76.0,0.0,92.0,0.0,0.0305829562688793,0.0000000000000000
112,8.0,0.0,168.0,0.0,80.0,0.0,96.0,0.0,0.1046667570784930,0.0000000000000000
113,8.0,0.0,176.0,0.0,84.0,0.0,100.0,0.0,0.0878501926467707,0.0000000000000000
114,8.0,0.0,184.0,0.0,88.0,0.0,104.0,0.0,0.1106358538760330,0.0000000000000000
115,8.0,0.0,192.0,0.0,92.0,0.0,108.0,0.0,0.1710488377521180,0.0000000000000000
116,8.0,0.0,180.0,0.0,84.0,0.0,104.0,0.0,0.1371557468891900,0.0000000000000000
117,8.0,0.0,196.0,0.0,92.0,0.0,112.0,0.0,0.1996517967592660,0.0000000000000000
118,8.0,0.0,204.0,0.0,96.0,0.0,116.0,0.0,0.1286512655554470,0.0000000000000000
119,8.0,0.0,212.0,0.0,100.0,0.0,120.0,0.0,0.1735462842242500,0.0000000000000000
120,8.0,0.0,220.0,0.0,104.0,0.0,124.0,0.0,0.1581494735216130,0.0000000000000000
121,8.0,0.0,228.0,0.0,108.0,0.0,128.0,0.0,0.1458237194277800,0.0000000000000000
122,8.0,0.0,236.0,0.0,112.0,0.0,132.0,0.0,0.1294738044471520,0.0000000000000000
123,8.0,0.0,224.0,0.0,104.0,0.0,128.0,0.0,0.1831385642737900,0.0000000000000000
124,8.0,0.0,240.0,0.0,112.0,0.0,136.0,0.0,0.1326949636313420,0.0000000000000000
125,8.0,0.0,248.0,0.0,116.0,0.0,140.0,0.0,0.1386469194754810,0.0000000000000000
126,8.0,0.0,256.0,0.0,120.0,0.0,144.0,0.0,0.1008828015468290,0.0000000000000000
127,8.0,0.0,264.0,0.0,124.0,0.0,148.0,0.0,0.0919046747652764,0.0000000000000000
128,8.0,0.0,272.0,0.0,128.0,0.0,152.0,0.0,0.0814035810367243,0.0000000000000000
129,8.0,0.0,280.0,0.0,132.0,0.0,156.0,0.0,0.0762170843962155,0.0000000000000000
130,8.0,0.0,268.0,0.0,124.0,0.0,152.0,0.0,0.1030714507905170,0.0000000000000000
131,8.0,0.0,276.0,0.0,128.0,0.0,156.0,0.0,0.0923104568032755,0.0000000000000000
132,8.0,0.0,284.0,0.0,132.0,0.0,160.0,0.0,0.0878719355817224,0.0000000000000000
133,12.0,0.0,24.0,0.0,16.0,0.0,20.0,0.0,7.3508949191685900,0.0000000000000000
134,12.0,0.0,32.0,0.0,20.0,0.0,24.0,0.0,2.2964102829359100,0.0000000000000000
135,12.0,0.0,40.0,0.0,24.0,0.0,28.0,0.0,0.7445471808614480,0.0000000000000000
136,12.0,0.0,48.0,0.0,28.0,0.0,32.0,0.0,0.4750533655898680,0.0000000000000000
137,12.0,0.0,56.0,0.0,32.0,0.0,36.0,0.0,0.4187558929478040,0.0000000000000000
138,12.0,0.0,64.0,0.0,36.0,0.0,40.0,0.0,0.3642806455721540,0.0000000000000000
139,12.0,0.0,52.0,0.0,28.0,0.0,36.0,0.0,0.8997515658350540,0.0000000000000000
140,12.0,0.0,68.0,0.0,36.0,0.0,44.0,0.0,0.6113728523544990,0.0000000000000000
141,12.0,0.0,76.0,0.0,40.0,0.0,48.0,0.0,0.4102727853298060,0.0000000000000000
142,12.0,0.0,84.0,0.0,44.0,0.0,52.0,0.0,0.2893223930880830,0.0000000000000000
143,12.0,0.0,92.0,0.0,48.0,0.0,56.0,0.0,0.2801621517276880,0.0000000000000000
144,12.0,0.0,100.0,0.0,52.0,0.0,60.0,0.0,0.2830790182302150,0.0000000000000000
145,12.0,0.0,108.0,0.0,56.0,0.0,64.0,0.0,0.1973306981907790,0.0000000000000000
146,12.0,0.0,96.0,0.0,48.0,0.0,60.0,0.0,0.4259714450081060,0.0000000000000000
147,12.0,0.0,112.0,0.0,56.0,0.0,68.0,0.0,0.2867610241345930,0.0000000000000000
148,12.0,0.0,120.0,0.0,60.0,0.0,72.0,0.0,0.1621301604262630,0.0000000000000000
149,12.0,0.0,128.0,0.0,64.0,0.0,76.0,0.0,0.1442384256626090,0.0000000000000000
150,12.0,0.0,136.0,0.0,68.0,0.0,80.0,0.0,0.1295790612602400,0.0000000000000000
151,12.0,0.0,144.0,0.0,72.0,0.0,84.0,0.0,0.1251911534486200,0.0000000000000000
152,12.0,0.0,152.0,0.0,76.0,0.0,88.0,0.0,0.1158098945918750,0.0000000000000000
153,12.0,0.0,140.0,0.0,68.0,0.0,84.0,0.0,0.1731316125994870,0.0000000000000000
154,12.0,0.0,156.0,0.0,76.0,0.0,92.0,0.0,0.1219968821481130,0.0000000000000000
155,12.0,0.0,164.0,0.0,80.0,0.0,96.0,0.0,0.1348921405943580,0.0000000000000000
156,12.0,0.0,172.0,0.0,84.0,0.0,100.0,0.0,0.1268629615641610,0.0000000000000000
157,12.0,0.0,180.0,0.0,88.0,0.0,104.0,0.0,0.1397105983574500,0.0000000000000000
158,12.0,0.0,188.0,0.0,92.0,0.0,108.0,0.0,0.1523463645603510,0.0000000000000000
159,12.0,0.0,196.0,0.0,96.0,0.0,112.0,0.0,0.1390315663491750,0.0000000000000000
160,12.0,0.0,184.0,0.0,88.0,0.0,108.0,0.0,0.1675148015853600,0.0000000000000000
161,12.0,0.0,200.0,0.0,96.0,0.0,116.0,0.0,0.1835678192806900,0.0000000000000000
162,12.0,0.0,208.0,0.0,100.0,0.0,120.0,0.0,0.1811248422345660,0.0000000000000000
163,12.0,0.0,216.0,0.0,104.0,0.0,124.0,0.0,0.1610350713131960,0.0000000000000000
164,12.0,0.0,224.0,0.0,108.0,0.0,128.0,0.0,0.1583310057013290,0.0000000000000000
165,12.0,0.0,232.0,0.0,112.0,0.0,132.0,0.0,0.1382634269438800,0.0000000000000000
166,12.0,0.0,240.0,0.0,116.0,0.0,136.0,0.0,0.1166695556711160,0.0000000000000000
167,12.0,0.0,228.0,0.0,108.0,0.0,132.0,0.0,0.1734852144727810,0.0000000000000000
168,12.0,0.0,244.0,0.0,116.0,0.0,140.0,0.0,0.1366338521265900,0.0000000000000000
169,12.0,0.0,252.0,0.0,120.0,0.0,144.0,0.0,0.1037489170670240,0.0000000000000000
170,12.0,0.0,260.0,0.0,124.0,0.0,148.0,0.0,0.0939468543754407,0.0000000000000000
171,12.0,0.0,268.0,0.0,128.0,0.0,152.0,0.0,0.0846392734579903,0.0000000000000000
172,12.0,0.0,276.0,0.0,132.0,0.0,156.0,0.0,0.0807815774350282,0.0000000000000000
173,12.0,0.0,284.0,0.0,136.0,0.0,160.0,0.0,0.0781558637261490,0.0000000000000000
174,12.0,0.0,272.0,0.0,128.0,0.0,156.0,0.0,0.0960922746157645,0.0000000000000000
175,12.0,0.0,280.0,0.0,132.0,0.0,160.0,0.0,0.0910094871513359,0.0000000000000000
176,16.0,0.0,28.0,0.0,20.0,0.0,24.0,0.0,8.9623178101670800,0.0000000000000000
177,16.0,0.0,36.0,0.0,24.0,0.0,28.0,0.0,2.7867884122090700,0.0000000000000000
178,16.0,0.0,44.0,0.0,28.0,0.0,32.0,0.0,0.9465097783306480,0.0000000000000000
179,16.0,0.0,52.0,0.0,32.0,0.0,36.0,0.0,0.6340052568324160,0.0000000000000000
180,16.0,0.0,60.0,0.0,36.0,0.0,40.0,0.0,0.4721805234796000,0.0000000000000000
181,16.0,0.0,68.0,0.0,40.0,0.0,44.0,0.0,0.3183260179913950,0.0000000000000000
182,16.0,0.0,56.0,0.0,32.0,0.0,40.0,0.0,1.1712883766993800,0.0000000000000000
183,16.0,0.0,72.0,0.0,40.0,0.0,48.0,0.0,0.4905155853307720,0.0000000000000000
184,16.0,0.0,80.0,0.0,44.0,0.0,52.0,0.0,0.3470845367262510,0.0000000000000000
185,16.0,0.0,88.0,0.0,48.0,0.0,56.0,0.0,0.2807087663202770,0.0000000000000000
186,16.0,0.0,96.0,0.0,52.0,0.0,60.0,0.0,0.3175484060238610,0.0000000000000000
187,16.0,0.0,104.0,0.0,56.0,0.0,64.0,0.0,0.2135855817875210,0.0000000000000000
188,16.0,0.0,112.0,0.0,60.0,0.0,68.0,0.0,0.1636339048248710,0.0000000000000000
